finalResult,codeModule,moduleSession,ExternalQuiz,DataPlus,DualPlus,Folder,Forumng,Glossary,HomePage,HtmlActivity,OuCollaborate,OuContent,OuElluminate,OuWiki,PageClicks,Questionnaire,Quiz,RepeatActivity,Resource,SharedSubPage,SubPage,Url
Fail,1,1,0.0,0.0,0.0,0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,5,0,0.0,1.0,0.0,0,33.0,0.0,87.0,0.0,2.0,267.0,0.0,0.0,0.0,7.0,38.0,0.0,13.0,0.0,0,0
Pass,3,0,0.0,0.0,1.0,0,0.0,0.0,11.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0,0
Fail,5,1,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,4,1,0.0,0.0,0.0,0,19.0,0.0,91.0,0.0,1.0,322.0,0.0,157.0,2.0,0.0,2.0,0.0,22.0,0.0,0,0
Pass,5,0,0.0,1.0,0.0,0,313.0,0.0,219.0,0.0,4.0,697.0,0.0,0.0,0.0,0.0,196.0,0.0,13.0,0.0,0,0
Fail,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,3,0,0.0,0.0,2.0,0,81.0,0.0,74.0,0.0,1.0,98.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,47.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0,0
Fail,5,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Fail,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,32.0,0.0,107.0,0.0,0.0,345.0,2.0,2.0,0.0,0.0,34.0,0.0,11.0,0.0,0,0
Pass,5,1,0.0,2.0,0.0,0,50.0,0.0,139.0,0.0,0.0,608.0,0.0,1.0,1.0,0.0,209.0,0.0,31.0,0.0,0,0
Fail,4,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,615.0,0.0,127.0,0.0,5.0,127.0,0.0,12.0,0.0,0.0,20.0,0.0,3.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,57.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0,0
Fail,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Fail,4,0,0.0,0.0,0.0,0,8.0,0.0,19.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Fail,1,0,0.0,0.0,0.0,0,19.0,0.0,29.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0,0.0,0,0
Pass,2,1,0.0,0.0,0.0,0,8.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,10.0,0.0,0,0
Pass,0,0,0.0,0.0,0.0,0,24.0,0.0,24.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
Pass,3,0,0.0,0.0,0.0,0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0
Fail,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,27.0,0.0,74.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,354.0,0.0,10.0,0.0,0,0
Fail,3,0,0.0,0.0,0.0,0,0.0,0.0,12.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,1163.0,0.0,366.0,0.0,1.0,538.0,0.0,0.0,3.0,0.0,280.0,0.0,30.0,0.0,0,0
Fail,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,5,1,0.0,1.0,0.0,0,62.0,0.0,182.0,0.0,0.0,1242.0,1.0,1.0,7.0,0.0,72.0,0.0,13.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,52.0,0.0,153.0,0.0,0.0,496.0,0.0,0.0,6.0,0.0,76.0,0.0,13.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,118.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,0,0
Fail,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,0.0,0.0,25.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,84.0,0.0,7.0,0.0,0,0
Pass,6,0,0.0,0.0,0.0,0,32.0,0.0,21.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0,0
Pass,3,1,0.0,0.0,1.0,0,185.0,0.0,177.0,0.0,0.0,164.0,0.0,28.0,0.0,0.0,11.0,0.0,17.0,0.0,0,0
Fail,0,0,0.0,0.0,0.0,0,5.0,0.0,13.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0
Fail,2,0,0.0,0.0,0.0,0,2.0,0.0,35.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,43.0,0.0,47.0,0.0,0.0,409.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,47.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0,0
Fail,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,4,0,0.0,0.0,0.0,0,87.0,0.0,23.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
Pass,3,1,0.0,0.0,3.0,0,73.0,4.0,158.0,0.0,0.0,12.0,4.0,35.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,2.0,0.0,131.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,290.0,0.0,19.0,0.0,0,0
Fail,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,0,0,3.0,0.0,0.0,0,343.0,0.0,172.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,3,0,0.0,0.0,0.0,0,0.0,0.0,49.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0
Fail,5,1,0.0,3.0,0.0,0,53.0,0.0,71.0,0.0,0.0,254.0,2.0,0.0,0.0,0.0,94.0,0.0,16.0,0.0,0,0
Fail,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,56.0,0.0,165.0,0.0,3.0,858.0,0.0,0.0,3.0,0.0,187.0,0.0,24.0,0.0,0,0
Fail,2,0,0.0,0.0,0.0,0,53.0,0.0,86.0,0.0,15.0,105.0,0.0,42.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,94.0,0.0,129.0,1.0,1.0,506.0,0.0,1.0,1.0,0.0,222.0,0.0,10.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0,0
Fail,3,1,0.0,0.0,5.0,0,99.0,0.0,117.0,0.0,0.0,29.0,0.0,115.0,0.0,0.0,0.0,0.0,15.0,0.0,0,0
Fail,6,0,0.0,0.0,0.0,0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0,0
Fail,4,0,0.0,0.0,0.0,0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,65.0,0.0,78.0,1.0,2.0,142.0,0.0,5.0,0.0,0.0,92.0,0.0,9.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,49.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,175.0,0.0,181.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,54.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,15.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,405.0,1.0,93.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0,0
Pass,2,1,0.0,0.0,0.0,0,14.0,0.0,137.0,0.0,0.0,235.0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0
Pass,3,1,0.0,0.0,3.0,0,185.0,10.0,150.0,0.0,0.0,49.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0
Fail,4,1,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Fail,1,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,108.0,0.0,80.0,0.0,0.0,121.0,0.0,1.0,1.0,0.0,162.0,0.0,42.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,282.0,9.0,225.0,0.0,4.0,277.0,0.0,0.0,0.0,0.0,50.0,0.0,16.0,0.0,0,0
Pass,0,0,0.0,0.0,0.0,0,0.0,0.0,25.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0
Pass,6,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0,0
Pass,6,1,0.0,0.0,0.0,0,55.0,0.0,75.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,71.0,0.0,6.0,0.0,0,0
Fail,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,3,1,0.0,0.0,0.0,0,0.0,0.0,20.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0
Pass,6,1,0.0,0.0,0.0,0,46.0,1.0,41.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0,0
Fail,4,0,0.0,0.0,0.0,0,13.0,0.0,25.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,360.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,338.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,7.0,0.0,68.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,151.0,0.0,6.0,0.0,0,0
Pass,3,1,0.0,0.0,4.0,0,23.0,0.0,38.0,0.0,0.0,28.0,0.0,44.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0
Pass,5,1,0.0,1.0,0.0,0,24.0,0.0,60.0,0.0,0.0,344.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0
Pass,6,0,0.0,0.0,0.0,0,41.0,0.0,45.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,44.0,0.0,9.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0,0
Fail,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Fail,2,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,2.0,0.0,92.0,0.0,0.0,618.0,0.0,0.0,1.0,0.0,223.0,0.0,9.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,3.0,0.0,91.0,0.0,0.0,422.0,0.0,0.0,5.0,0.0,262.0,0.0,8.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,18.0,0.0,44.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,152.0,0.0,236.0,0.0,4.0,751.0,0.0,0.0,0.0,0.0,516.0,0.0,4.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,44.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,38.0,0.0,8.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,7.0,0.0,72.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,312.0,0.0,22.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0,0
Pass,3,0,0.0,0.0,0.0,0,294.0,2.0,144.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,43.0,0.0,60.0,0.0,3.0,272.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,0,0
Pass,0,0,3.0,0.0,0.0,0,14.0,0.0,43.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
Fail,5,0,0.0,0.0,0.0,0,18.0,0.0,11.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,6,0,0.0,0.0,0.0,0,21.0,3.0,34.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,23.0,0.0,60.0,0.0,0.0,398.0,0.0,0.0,3.0,0.0,212.0,0.0,6.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0
Pass,6,1,0.0,0.0,0.0,0,6.0,2.0,22.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0,0
Pass,2,1,0.0,0.0,0.0,0,184.0,0.0,136.0,0.0,8.0,150.0,0.0,0.0,1.0,0.0,318.0,0.0,15.0,0.0,0,0
Pass,3,1,0.0,0.0,9.0,0,42.0,0.0,143.0,0.0,0.0,33.0,0.0,37.0,0.0,0.0,0.0,0.0,17.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,39.0,0.0,103.0,0.0,2.0,394.0,0.0,172.0,0.0,0.0,113.0,0.0,6.0,0.0,0,0
Pass,6,0,0.0,0.0,0.0,0,0.0,0.0,17.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0,0
Pass,3,0,0.0,0.0,0.0,0,111.0,3.0,74.0,0.0,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0
Pass,0,0,0.0,0.0,0.0,0,18.0,0.0,30.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,40.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,12.0,0.0,32.0,0.0,0.0,228.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,403.0,0.0,122.0,0.0,4.0,205.0,0.0,0.0,4.0,0.0,180.0,0.0,13.0,0.0,0,0
Fail,3,1,0.0,0.0,2.0,0,113.0,0.0,116.0,0.0,0.0,168.0,0.0,64.0,0.0,0.0,0.0,0.0,19.0,0.0,0,0
Fail,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0
Fail,6,0,0.0,0.0,0.0,0,10.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
Fail,1,0,0.0,0.0,0.0,0,12.0,0.0,20.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Fail,5,1,0.0,0.0,0.0,0,0.0,0.0,32.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,97.0,0.0,7.0,0.0,0,0
Pass,4,0,0.0,0.0,0.0,0,28.0,0.0,81.0,0.0,0.0,140.0,0.0,11.0,0.0,0.0,3.0,0.0,22.0,0.0,0,0
Fail,5,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,4,0,0.0,0.0,0.0,0,245.0,0.0,155.0,0.0,1.0,268.0,0.0,54.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0
Fail,1,0,0.0,0.0,0.0,0,0.0,5.0,16.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0,0
Pass,3,0,0.0,0.0,1.0,0,59.0,4.0,141.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,0
Pass,3,0,0.0,0.0,6.0,0,44.0,0.0,54.0,0.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0
Pass,6,0,0.0,0.0,0.0,0,11.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,50.0,0.0,0.0,264.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,0,0
Pass,6,1,0.0,0.0,0.0,0,11.0,2.0,33.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,0,0
Pass,1,1,0.0,0.0,0.0,0,188.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,38.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,50.0,0.0,71.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0,0
Pass,3,0,0.0,0.0,16.0,0,71.0,0.0,164.0,0.0,4.0,62.0,0.0,85.0,0.0,0.0,0.0,0.0,16.0,0.0,0,0
Fail,5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,3,1,0.0,0.0,7.0,0,86.0,0.0,91.0,0.0,0.0,106.0,14.0,7.0,0.0,0.0,0.0,0.0,24.0,0.0,0,0
Fail,2,0,0.0,0.0,0.0,0,83.0,0.0,30.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0,0
Pass,3,1,0.0,0.0,4.0,0,302.0,5.0,392.0,0.0,0.0,26.0,2.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0
Pass,3,1,0.0,0.0,21.0,0,350.0,30.0,258.0,0.0,0.0,39.0,17.0,83.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0
Fail,5,1,0.0,0.0,0.0,0,13.0,0.0,5.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
Fail,2,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,46.0,0.0,16.0,0.0,0,0
Pass,4,0,0.0,0.0,0.0,0,57.0,0.0,31.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,119.0,0.0,159.0,0.0,12.0,115.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,0.0,0,0
Pass,4,0,0.0,0.0,0.0,0,264.0,0.0,120.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,7.0,0.0,37.0,0.0,0.0,268.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,92.0,0.0,68.0,0.0,2.0,230.0,0.0,0.0,0.0,6.0,83.0,0.0,22.0,0.0,0,0
Fail,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Fail,1,0,0.0,0.0,0.0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0,0
Fail,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,4,1,0.0,0.0,0.0,0,32.0,0.0,43.0,0.0,0.0,132.0,0.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,0,0
Pass,2,0,0.0,0.0,0.0,0,14.0,0.0,56.0,0.0,0.0,84.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0
Pass,4,1,0.0,0.0,0.0,0,39.0,0.0,81.0,0.0,0.0,300.0,0.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0
Fail,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,5,0,0.0,0.0,0.0,0,36.0,0.0,96.0,0.0,2.0,296.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,2.0,0.0,13.0,0.0,3.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0
Pass,3,1,0.0,0.0,2.0,0,81.0,0.0,100.0,0.0,0.0,70.0,0.0,19.0,0.0,0.0,0.0,0.0,15.0,0.0,0,0
Pass,4,0,0.0,0.0,0.0,0,303.0,0.0,347.0,0.0,0.0,333.0,0.0,79.0,1.0,0.0,3.0,0.0,16.0,0.0,0,0
Fail,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,108.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0,0
Fail,3,0,0.0,0.0,0.0,0,11.0,5.0,19.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0
Pass,5,1,0.0,0.0,0.0,0,124.0,0.0,113.0,0.0,0.0,286.0,0.0,5.0,0.0,0.0,153.0,0.0,8.0,0.0,0,0
Pass,1,0,0.0,0.0,0.0,0,4.0,0.0,49.0,0.0,0.0,314.0,0.0,0.0,0.0,4.0,30.0,0.0,2.0,0.0,0,0
Pass,6,1,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0
